LCNS_NO,BSSH_NM,CHNG_DT,CHNG_PRVNS,INDUTY_CD_NM,SITE_ADDR,CHNG_BF_CN,CHNG_AF_CN,TELNO,DB_EXISTS,DB_LAST_EVENT_DATE,IS_MISSED,MISSED_REASON
20080269171,(유)아웃백스테이크하우스코리아 영통점,20240117,변경민원,일반음식점,"경기도 수원시 영통구 봉영로 1613(지하층 영통동, 남광하우스토리 지09-1호 ~ 지09-7호)",박**,S********************,0230197135,Y,20260401,N,NONE
20010327481,(유)아웃백스테이크하우스코리아 일산점,20260401,변경민원,일반음식점,경기도 고양시 일산동구 무궁화로 237(이마트 풍산점 3층 일부호 중산동),S********************,임**,0319152361,Y,20260401,N,NONE
20010327481,(유)아웃백스테이크하우스코리아 일산점,20240116,변경민원,일반음식점,경기도 고양시 일산동구 무궁화로 237(이마트 풍산점 3층 일부호 중산동),박**,S********************,0319152361,Y,20260401,N,NONE
20050323219,(유)아웃백스테이크하우스코리아 파주점,20260401,변경민원,일반음식점,"경기도 파주시 탄현면 필승로 200(파주프리미엄아울렛 2층 707,709호)",S********************,임**,0230197135,Y,20260401,N,NONE
20050323219,(유)아웃백스테이크하우스코리아 파주점,20240118,변경민원,일반음식점,"경기도 파주시 탄현면 필승로 200(파주프리미엄아울렛 2층 707,709호)",박**,S********************,0230197135,Y,20260401,N,NONE
20000107073,(유)아웃백스테이크하우스코리아 코엑스스타필드점,20260401,변경민원,일반음식점,서울특별시 강남구 영동대로 513(코엑스몰 지하1층 H123호 삼성동),송********************,임**,025584491,Y,20260401,N,NONE
20000107073,(유)아웃백스테이크하우스코리아 코엑스스타필드점,20240118,변경민원,일반음식점,서울특별시 강남구 영동대로 513(코엑스몰 지하1층 H123호 삼성동),박**,송********************,025584491,Y,20260401,N,NONE
20140525070,(유)아웃백스테이크하우스코리아 목포남악점,20260401,변경민원,일반음식점,전라남도 무안군 삼향읍 남악4로 49(2층 중앙프라자),S********************,임**,0612852741,Y,20260401,N,NONE
20140525070,(유)아웃백스테이크하우스코리아 목포남악점,20240116,변경민원,일반음식점,전라남도 무안군 삼향읍 남악4로 49(2층 중앙프라자),박**,S********************,0612852741,Y,20260401,N,NONE
20150098564,(유)아웃백스테이크하우스코리아 센트럴시티점,20260401,변경민원,일반음식점,서울특별시 서초구 신반포로 176(센트럴시티빌딩 1층중층 FPM2호 반포동),S********************,임**,0220548365,Y,20260401,N,NONE
20150098564,(유)아웃백스테이크하우스코리아 센트럴시티점,20240117,변경민원,일반음식점,서울특별시 서초구 신반포로 176(센트럴시티빌딩 1층중층 FPM2호 반포동),박**,S********************,0220548365,Y,20260401,N,NONE
20140306352,(유)아웃백스테이크하우스 평택역사점,20260401,변경민원,일반음식점,"경기도 평택시 평택로 51(지하1층 평택동, AK플라자)",S*********************,임**,0316922381,Y,20260401,N,NONE
20140306352,(유)아웃백스테이크하우스 평택역사점,20240116,변경민원,일반음식점,"경기도 평택시 평택로 51(지하1층 평택동, AK플라자)",박**,S*********************,0316922381,Y,20260401,N,NONE
20230162383,(유)아웃백스테이크하우스코리아 광복롯데점,20260401,변경민원,일반음식점,부산광역시 중구 중앙대로 2(롯데백화점광복점 아쿠아몰 4층 중앙동7가),S********************,임**,0269882265,Y,20260401,N,NONE
20230162383,(유)아웃백스테이크하우스코리아 광복롯데점,20240117,변경민원,일반음식점,부산광역시 중구 중앙대로 2(롯데백화점광복점 아쿠아몰 4층 중앙동7가),박**,S********************,0269882265,Y,20260401,N,NONE
20200161481,(유)아웃백스테이크하우스코리아 대구신세계점,20260401,변경민원,일반음식점,대구광역시 동구 동부로 149(신세계동대구복합환승센터 8층 신천동),S********************,임**,,Y,20260401,N,NONE
20200161481,(유)아웃백스테이크하우스코리아 대구신세계점,20240117,변경민원,일반음식점,대구광역시 동구 동부로 149(신세계동대구복합환승센터 8층 신천동),박**,S********************,,Y,20260401,N,NONE
20240138149,(유)아웃백스테이크하우스코리아 강남교보타워점,20260401,변경민원,일반음식점,서울특별시 서초구 강남대로 465(1층 서초동),송********************,임**,,Y,20260401,N,NONE
20020182847,(유)아웃백스테이크하우스코리아죽전점,20260401,변경민원,일반음식점,"대구광역시 달서구 달구벌대로 1545(골든뷰 메디타워 2층 201,202,203호 죽전동)",S***************,임**,0535711851,Y,20260401,N,NONE
20020182847,(유)아웃백스테이크하우스코리아죽전점,20240116,변경민원,일반음식점,"대구광역시 달서구 달구벌대로 1545(골든뷰 메디타워 2층 201,202,203호 죽전동)",박**,S***************,0535711851,Y,20260401,N,NONE
20060330004,(유)아웃백스테이크하우스코리아 남양주현대아울렛점,20260401,변경민원,일반음식점,경기도 남양주시 다산순환로 50(현대프리미엄아울렛 SPACE1-A359호 다산동),송********************,임**,0315587981,Y,20260401,N,NONE
20060330004,(유)아웃백스테이크하우스코리아 남양주현대아울렛점,20240116,변경민원,일반음식점,경기도 남양주시 다산순환로 50(현대프리미엄아울렛 SPACE1-A359호 다산동),박**,송********************,0315587981,Y,20260401,N,NONE
20230401359,(유)아웃백스테이크하우스코리아평촌롯데점,20260401,변경민원,일반음식점,"경기도 안양시 동안구 시민대로 180(G.SQURE, 롯데백화점 평촌점 10층 일부호 호계동)",S***************,임**,0269882265,Y,20260401,N,NONE
20230401359,(유)아웃백스테이크하우스코리아평촌롯데점,20240116,변경민원,일반음식점,"경기도 안양시 동안구 시민대로 180(G.SQURE, 롯데백화점 평촌점 10층 일부호 호계동)",박**,S***************,0269882265,Y,20260401,N,NONE
20150141094,(유)아웃백스테이크하우스코리아 해운대점,20260401,변경민원,일반음식점,"부산광역시 해운대구 해운대해변로 287(중동, 씨클라우드 201-1~12호, 209호)",송********************,임**,0517317211,Y,20260401,N,NONE
20150141094,(유)아웃백스테이크하우스코리아 해운대점,20240116,변경민원,일반음식점,"부산광역시 해운대구 해운대해변로 287(중동, 씨클라우드 201-1~12호, 209호)",박**,송********************,0517317211,Y,20260401,N,NONE
20180063186,(유)아웃백스테이크하우스코리아 구파발점,20260401,변경민원,일반음식점,서울특별시 은평구 통일로 1080(은평뉴타운솔하임 A동 2층 204호~206호 진관동),송********************,임**,,Y,20260401,N,NONE
20180063186,(유)아웃백스테이크하우스코리아 구파발점,20240116,변경민원,일반음식점,서울특별시 은평구 통일로 1080(은평뉴타운솔하임 A동 2층 204호~206호 진관동),박**,송********************,,Y,20260401,N,NONE
20230057356,(유)아웃백스테이크하우스코리아 청량리역사점,20260401,변경민원,일반음식점,"서울특별시 동대문구 왕산로 214(청량리역,롯데백화점 4층 401호 전농동)",송********************,임**,0269882265,Y,20260401,N,NONE
20230057356,(유)아웃백스테이크하우스코리아 청량리역사점,20240116,변경민원,일반음식점,"서울특별시 동대문구 왕산로 214(청량리역,롯데백화점 4층 401호 전농동)",박**,송********************,0269882265,Y,20260401,N,NONE
20060039305,(유)아웃백스테이크하우스코리아 건대스타시티점,20260401,변경민원,일반음식점,서울특별시 광진구 능동로 92(롯데백화점 스타시티몰 2층 자양동),S********************,임**,0222183021,Y,20260401,N,NONE
20060039305,(유)아웃백스테이크하우스코리아 건대스타시티점,20240116,변경민원,일반음식점,서울특별시 광진구 능동로 92(롯데백화점 스타시티몰 2층 자양동),박**,S********************,0222183021,Y,20260401,N,NONE
20240387307,(유)아웃백스테이크하우스코리아 수원타임빌라스점,20260401,변경민원,일반음식점,경기도 수원시 권선구 세화로 134(1층 일부호 서둔동),송********************,임**,,Y,20260401,N,NONE
20130614649,(유)아웃백스테이크하우스코리아 양산점,20260401,변경민원,일반음식점,"경상남도 양산시 중부로 2(6층 중부동, 다몬프리미엄아울렛)",송**,임**,0553660281,Y,20260401,N,NONE
20130614649,(유)아웃백스테이크하우스코리아 양산점,20240117,변경민원,일반음식점,"경상남도 양산시 중부로 2(6층 중부동, 다몬프리미엄아울렛)",박**,송**,0553660281,Y,20260401,N,NONE
20040114908,(유)아웃백스테이크하우스코리아잠실점,20260401,변경민원,일반음식점,"서울특별시 송파구 송파대로 466(송파동,지상2,3,4층)",S********************,임**,,Y,20260401,N,NONE
20040114908,(유)아웃백스테이크하우스코리아잠실점,20240117,변경민원,일반음식점,"서울특별시 송파구 송파대로 466(송파동,지상2,3,4층)",박**,S********************,,Y,20260401,N,NONE
20140612439,(유)아웃백스테이크하우스코리아 거제점,20260401,변경민원,일반음식점,경상남도 거제시 서문로5길 6(201호 고현동),송********************,임**,0556369411,Y,20260401,N,NONE
20140612439,(유)아웃백스테이크하우스코리아 거제점,20240116,변경민원,일반음식점,경상남도 거제시 서문로5길 6(201호 고현동),박**,송********************,0556369411,Y,20260401,N,NONE
20250489047,(유)아웃백스테이크하우스코리아 고양스타필드점,20260401,변경민원,일반음식점,경기도 고양시 덕양구 고양대로 1955(스타필드 고양 3일부층 동산동),송********************,임**,03151733475,Y,20260401,N,NONE
20060548189,(유)아웃백스테이크하우스코리아인동점,20260401,변경민원,일반음식점,경상북도 구미시 인동가산로 14(진평동),송**,임**,0544769791,Y,20260401,N,NONE
20060548189,(유)아웃백스테이크하우스코리아인동점,20240117,변경민원,일반음식점,경상북도 구미시 인동가산로 14(진평동),박**,송**,0544769791,Y,20260401,N,NONE
20040134858,(유)아웃백스테이크하우스코리아 동래점,20260401,변경민원,일반음식점,"부산광역시 동래구 온천장로 20(303호 온천동, 신화타워아파트)",송********************,임**,0515585041,Y,20260401,N,NONE
20040134858,(유)아웃백스테이크하우스코리아 동래점,20240116,변경민원,일반음식점,"부산광역시 동래구 온천장로 20(303호 온천동, 신화타워아파트)",박**,송********************,0515585041,Y,20260401,N,NONE
20060046267,(유)아웃백스테이크하우스코리아 상봉점,20260401,변경민원,일반음식점,"서울특별시 중랑구 망우로 353(지하1층 상봉동, 상봉 프레미어스 엠코)",송********************,임**,024348491,Y,20260401,N,NONE
20060046267,(유)아웃백스테이크하우스코리아 상봉점,20240117,변경민원,일반음식점,"서울특별시 중랑구 망우로 353(지하1층 상봉동, 상봉 프레미어스 엠코)",박**,송********************,024348491,Y,20260401,N,NONE
20160107718,(유)아웃백스테이크하우스코리아 강남점,20260401,변경민원,일반음식점,"서울특별시 강남구 강남대로 502(2층 논현동, 에임하이타워)",송**,임**,025154791,Y,20260401,N,NONE
20160107718,(유)아웃백스테이크하우스코리아 강남점,20240117,변경민원,일반음식점,"서울특별시 강남구 강남대로 502(2층 논현동, 에임하이타워)",박**,송**,025154791,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20260401,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),S********************,임**,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20240117,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),박**,S********************,0313789171,Y,20260401,N,NONE
20050509609,(유)아웃백스테이크하우스코리아 순천점,20260401,변경민원,일반음식점,전라남도 순천시 왕지5길 4(3층 301호 왕지동),송********************,임**,0617270681,Y,20260401,N,NONE
20050509609,(유)아웃백스테이크하우스코리아 순천점,20240116,변경민원,일반음식점,전라남도 순천시 왕지5길 4(3층 301호 왕지동),박**,송********************,0617270681,Y,20260401,N,NONE
20220717197,(유)아웃백스테이크하우스코리아 여수웅천점,20260401,변경민원,일반음식점,전라남도 여수시 웅천남7로 24(2층 203~207호 웅천동),송********************,임**,,Y,20260401,N,NONE
20220717197,(유)아웃백스테이크하우스코리아 여수웅천점,20240118,변경민원,일반음식점,전라남도 여수시 웅천남7로 24(2층 203~207호 웅천동),박**,송********************,,Y,20260401,N,NONE
20030216703,(유)아웃백스테이크하우스코리아 상무점,20260331,변경민원,일반음식점,"광주광역시 서구 상무연하로 41(2층, 3층 치평동)",S********************,임**,0623743761,Y,20260331,N,NONE
